query,embedding_output,RT_1,RT_2,RT_submit,catchResponse,species,sameSpecies,pid,birdExperience,attentionWeight,n_reference,n_select,is_ranked
0,./img/warblers_finalized/T12.jpg,"['T12', 'T8', 'T9', 'T21', 'T10', 'T6', 'T32', 'T1', 'T33']",5237,6589,10510,NA,T,True,33730,0,0.8999999999999999,8,2,True
4902,./img/warblers_finalized/C27.jpg,"['C27', 'C29', 'C20', 'T20', 'R35', 'G21', 'R1', 'G29', 'R28']",4865,7559,8674,NA,C,False,33751,3,0.8999999999999999,8,2,True
4903,./img/warblers_finalized/G20.jpg,"['G20', 'G3', 'T25', 'C13', 'T34', 'R9', 'C36', 'T4', 'T37']",2743,4985,8418,NA,G,False,33751,3,0.8999999999999999,8,2,True
4904,./img/warblers_finalized/C3.jpg,"['C3', 'C18', 'C34', 'T19', 'G33', 'R9', 'R33', 'T35', 'T31']",1719,4650,6353,NA,C,False,33751,3,0.8999999999999999,8,2,True
4905,./img/warblers_finalized/R1.jpg,"['R1', 'R2', 'R10', 'G15', 'C35', 'T35', 'G25', 'T3', 'G35']",6458,8204,9382,NA,R,False,33751,3,0.8999999999999999,8,2,True
4906,./img/warblers_finalized/T28.jpg,"['T28', 'C16', 'R35', 'R20', 'R30', 'R13', 'G7', 'C8', 'G13']",9144,9840,11067,NA,T,False,33751,3,0.8999999999999999,8,2,True
4907,./img/warblers_finalized/C36.jpg,"['C36', 'C17', 'C32', 'C10', 'R7', 'T25', 'T4', 'C5', 'T6']",4837,5527,6599,NA,C,False,33751,3,0.8999999999999999,8,2,True
4908,./img/warblers_finalized/G39.jpg,"['G39', 'G14', 'C13', 'T2', 'C38', 'C35', 'C21', 'R30', 'C22']",3780,5219,6146,NA,G,False,33751,3,0.8999999999999999,8,2,True
4909,./img/warblers_finalized/R33.jpg,"['R33', 'R7', 'T5', 'T32', 'R8', 'T22', 'C11', 'C15', 'C39']",10842,13824,15767,NA,R,False,33751,3,0.8999999999999999,8,2,True
4910,./img/warblers_finalized/R21.jpg,"['R21', 'R21', 'R21', 'R8', 'R19', 'R27', 'R1', 'R28', 'R18']",2090,4349,5086,1,R,True,33751,3,0.8999999999999999,8,2,True
4911,./img/warblers_finalized/T27.jpg,"['T27', 'T19', 'T0', 'R17', 'C17', 'C32', 'R0', 'G25', 'C29']",5668,8295,9486,NA,T,False,33751,3,0.8999999999999999,8,2,True
4912,./img/warblers_finalized/C12.jpg,"['C12', 'C35', 'C15', 'C21', 'C18', 'C19', 'C16', 'C28', 'C20']",4021,6447,7545,NA,C,True,33751,3,0.8999999999999999,8,2,True
4913,./img/warblers_finalized/R10.jpg,"['R10', 'R33', 'R8', 'R7', 'C7', 'R4', 'R32', 'T32', 'R38']",2984,6481,7330,NA,R,False,33751,3,0.8999999999999999,8,2,True
4914,./img/warblers_finalized/T11.jpg,"['T11', 'G10', 'G6', 'R5', 'C4', 'C5', 'G8', 'R17', 'R24']",9843,11089,12542,NA,T,False,33751,3,0.8999999999999999,8,2,True
4915,./img/warblers_finalized/C37.jpg,"['C37', 'R8', 'C15', 'G10', 'G7', 'C2', 'R4', 'C23', 'T4']",1576,2112,4784,NA,C,False,33751,3,0.8999999999999999,8,2,True
4916,./img/warblers_finalized/R35.jpg,"['R35', 'R31', 'R8', 'R30', 'R36', 'R23', 'R38', 'R1', 'R37']",1232,2210,4456,NA,R,True,33751,3,0.8999999999999999,8,2,True
4917,./img/warblers_finalized/G23.jpg,"['G23', 'G20', 'G16', 'T32', 'C22', 'R29', 'C37', 'R33', 'C23']",2958,4185,5063,NA,G,False,33751,3,0.8999999999999999,8,2,True
4918,./img/warblers_finalized/R39.jpg,"['R39', 'R39', 'R39', 'R21', 'G25', 'T20', 'T2', 'C7', 'R1']",4094,5503,6242,1,R,False,33751,3,0.8999999999999999,8,2,True
4919,./img/warblers_finalized/G9.jpg,"['G9', 'G7', 'G14', 'G28', 'G24', 'G1', 'G30', 'G3', 'G8']",2009,3287,5293,NA,G,True,33751,3,0.8999999999999999,8,2,True
4920,./img/warblers_finalized/C24.jpg,"['C24', 'R35', 'R31', 'G9', 'R29', 'R8', 'T20', 'R27', 'G24']",7467,7984,9208,NA,C,False,33751,3,0.8999999999999999,8,2,True
4921,./img/warblers_finalized/C29.jpg,"['C29', 'C28', 'C37', 'T17', 'G20', 'R0', 'T20', 'G4', 'G11']",25823,27403,28386,NA,C,False,33751,3,0.8999999999999999,8,2,True
4922,./img/warblers_finalized/R18.jpg,"['R18', 'R10', 'C32', 'G4', 'G32', 'T17', 'G17', 'C39', 'T16']",4624,7217,8098,NA,R,False,33751,3,0.8999999999999999,8,2,True
4923,./img/warblers_finalized/C13.jpg,"['C13', 'C13', 'C13', 'C24', 'C15', 'C9', 'C14', 'C10', 'C5']",1250,2537,3884,1,C,False,33751,3,0.8999999999999999,8,2,True
4924,./img/warblers_finalized/R23.jpg,"['R23', 'R0', 'R33', 'R1', 'C0', 'G25', 'G38', 'G3', 'T3']",3150,6192,7340,NA,R,False,33751,3,0.8999999999999999,8,2,True
4925,./img/warblers_finalized/T6.jpg,"['T6', 'T26', 'R33', 'R20', 'R37', 'G27', 'C29', 'C13', 'C9']",11452,17745,18859,NA,T,False,33751,3,0.8999999999999999,8,2,True
4926,./img/warblers_finalized/R29.jpg,"['R29', 'R10', 'C39', 'C21', 'G12', 'T15', 'C28', 'T38', 'C29']",3784,4670,6939,NA,R,False,33751,3,0.8999999999999999,8,2,True
4927,./img/warblers_finalized/C14.jpg,"['C14', 'C24', 'C32', 'C28', 'T13', 'G17', 'T20', 'T6', 'G36']",1459,2358,3767,NA,C,False,33751,3,0.8999999999999999,8,2,True
4928,./img/warblers_finalized/T19.jpg,"['T19', 'T21', 'R33', 'G24', 'R13', 'G37', 'G23', 'C31', 'R8']",4123,8511,9559,NA,T,False,33751,3,0.8999999999999999,8,2,True
4929,./img/warblers_finalized/C22.jpg,"['C22', 'C36', 'C5', 'T0', 'T23', 'T30', 'G39', 'T31', 'R14']",2261,3181,4221,NA,C,False,33751,3,0.8999999999999999,8,2,True
4930,./img/warblers_finalized/G38.jpg,"['G38', 'G7', 'C34', 'R24', 'R20', 'C8', 'T13', 'R16', 'C13']",9241,21694,23049,NA,G,False,34268,0,0.8,8,2,True
4931,./img/warblers_finalized/G15.jpg,"['G15', 'G31', 'G13', 'T19', 'G36', 'G33', 'G12', 'R32', 'T12']",5638,11363,14936,NA,G,False,34268,0,0.8,8,2,True
4932,./img/warblers_finalized/G28.jpg,"['G28', 'G9', 'C17', 'G24', 'T7', 'T25', 'C11', 'T1', 'C28']",9117,21606,26230,NA,G,False,34268,0,0.8,8,2,True
4933,./img/warblers_finalized/C14.jpg,"['C14', 'C14', 'C19', 'C22', 'G35', 'R29', 'R33', 'C3', 'T2']",20053,24600,25790,1,C,False,34268,0,0.8,8,2,True
4934,./img/warblers_finalized/C23.jpg,"['C23', 'C22', 'R12', 'T22', 'G20', 'R33', 'G9', 'T30', 'R1']",17648,18834,19814,NA,C,False,34268,0,0.8,8,2,True
4935,./img/warblers_finalized/G4.jpg,"['G4', 'G21', 'G10', 'G25', 'G28', 'G33', 'G17', 'G4', 'G35']",19375,20131,30406,0,G,True,34268,0,0.8,8,2,True
4936,./img/warblers_finalized/R38.jpg,"['R38', 'R20', 'G15', 'G6', 'G28', 'G5', 'G35', 'C21', 'T16']",7308,13347,14346,NA,R,False,34268,0,0.8,8,2,True
4937,./img/warblers_finalized/R3.jpg,"['R3', 'C27', 'C5', 'G16', 'T22', 'C7', 'C20', 'C8', 'T24']",7894,8865,13668,NA,R,False,34268,0,0.8,8,2,True
4938,./img/warblers_finalized/G14.jpg,"['G14', 'C1', 'T1', 'G26', 'C21', 'G8', 'C37', 'C18', 'G6']",7981,17440,18664,NA,G,False,34268,0,0.8,8,2,True
4939,./img/warblers_finalized/G9.jpg,"['G9', 'G20', 'G37', 'G39', 'G23', 'G26', 'G29', 'G35', 'G3']",2627,6882,7859,NA,G,True,34268,0,0.8,8,2,True
4940,./img/warblers_finalized/R4.jpg,"['R4', 'R31', 'R36', 'R34', 'R3', 'R14', 'R10', 'R25', 'R39']",8951,11055,12142,NA,R,True,34268,0,0.8,8,2,True
4941,./img/warblers_finalized/C21.jpg,"['C21', 'C26', 'C39', 'C27', 'C7', 'C29', 'C31', 'C11', 'C33']",4606,9379,10368,NA,C,True,34268,0,0.8,8,2,True
4942,./img/warblers_finalized/T9.jpg,"['T9', 'T9', 'T18', 'T4', 'T10', 'T1', 'T3', 'T16', 'T15']",2456,21733,23264,1,T,True,34268,0,0.8,8,2,True
4943,./img/warblers_finalized/R34.jpg,"['R34', 'R20', 'G9', 'T24', 'T26', 'R30', 'C32', 'T30', 'C3']",49917,53641,55141,NA,R,False,34268,0,0.8,8,2,True
4944,./img/warblers_finalized/G25.jpg,"['G25', 'T21', 'G16', 'C18', 'T12', 'C6', 'G34', 'T28', 'C4']",4979,8217,9354,NA,G,False,34268,0,0.8,8,2,True
4945,./img/warblers_finalized/T5.jpg,"['T5', 'R36', 'G33', 'G10', 'T39', 'C30', 'G21', 'G34', 'C17']",6917,9304,10796,NA,T,False,34268,0,0.8,8,2,True
4946,./img/warblers_finalized/C1.jpg,"['C1', 'R29', 'R34', 'G33', 'T30', 'T10', 'G6', 'T38', 'C8']",7383,8138,9790,NA,C,False,34268,0,0.8,8,2,True
4947,./img/warblers_finalized/C35.jpg,"['C35', 'C25', 'C14', 'C24', 'C39', 'C38', 'C1', 'C7', 'C29']",7023,7960,8797,NA,C,True,34268,0,0.8,8,2,True
4948,./img/warblers_finalized/R14.jpg,"['R14', 'R14', 'T28', 'C15', 'T32', 'G29', 'T0', 'G7', 'T21']",11090,21750,23732,1,R,False,34268,0,0.8,8,2,True
4949,./img/warblers_finalized/C0.jpg,"['C0', 'T28', 'R35', 'T31', 'G0', 'T9', 'R3', 'G17', 'C1']",12796,17684,19446,NA,C,False,34268,0,0.8,8,2,True
4950,./img/warblers_finalized/G1.jpg,"['G1', 'G16', 'T11', 'T29', 'T30', 'R20', 'R34', 'R22', 'C11']",7121,9559,11735,NA,G,False,34268,0,0.8,8,2,True
4951,./img/warblers_finalized/T12.jpg,"['T12', 'T36', 'T14', 'T34', 'T23', 'T22', 'T28', 'T1', 'T19']",11440,16520,17475,NA,T,True,34268,0,0.8,8,2,True
4952,./img/warblers_finalized/R18.jpg,"['R18', 'R18', 'T17', 'T5', 'G24', 'R30', 'T4', 'G20', 'C18']",2155,4243,5436,1,R,False,34268,0,0.8,8,2,True
4953,./img/warblers_finalized/R29.jpg,"['R29', 'C31', 'G36', 'T14', 'G19', 'G25', 'C0', 'G7', 'C29']",6024,10015,15598,NA,R,False,34268,0,0.8,8,2,True
4954,./img/warblers_finalized/R12.jpg,"['R12', 'R3', 'R35', 'R27', 'R28', 'R29', 'R34', 'R33', 'R19']",8356,9860,10705,NA,R,True,34268,0,0.8,8,2,True
4955,./img/warblers_finalized/C17.jpg,"['C17', 'C26', 'C20', 'C21', 'C2', 'C36', 'C16', 'C18', 'C10']",4456,6280,8918,NA,C,True,34268,0,0.8,8,2,True
4956,./img/warblers_finalized/G39.jpg,"['G39', 'G27', 'T32', 'C31', 'C28', 'G16', 'R5', 'G15', 'R28']",5462,10553,11445,NA,G,False,34268,0,0.8,8,2,True
4957,./img/warblers_finalized/G3.jpg,"['G3', 'T11', 'G8', 'R38', 'C27', 'C35', 'R39', 'R14', 'R25']",7719,8490,9377,NA,G,False,34268,0,0.8,8,2,True
4958,./img/warblers_finalized/R16.jpg,"['R16', 'R2', 'R19', 'G38', 'R23', 'T17', 'G23', 'C28', 'T28']",14241,14995,18413,NA,R,False,34268,0,0.8,8,2,True
4959,./img/warblers_finalized/C9.jpg,"['C9', 'C26', 'C17', 'C20', 'C14', 'C5', 'C36', 'C24', 'C7']",3366,10370,11609,NA,C,True,34268,0,0.8,8,2,True
4960,./img/warblers_finalized/G26.jpg,"['G26', 'G1', 'G14', 'G22', 'G33', 'G34', 'G23', 'G3', 'G19']",15958,16919,19371,NA,G,True,34268,0,0.8,8,2,True
4961,./img/warblers_finalized/C26.jpg,"['C26', 'C8', 'C39', 'C27', 'C14', 'C16', 'C20', 'C22', 'C15']",2249,4787,6545,NA,C,True,34268,0,0.8,8,2,True
4962,./img/warblers_finalized/T15.jpg,"['T15', 'C25', 'G19', 'C13', 'R19', 'T21', 'C2', 'C1', 'R17']",14369,16743,17497,NA,T,False,34268,0,0.8,8,2,True
4963,./img/warblers_finalized/C14.jpg,"['C14', 'C14', 'C3', 'C19', 'C22', 'G35', 'R29', 'R33', 'T2']",6544,16487,17924,1,C,False,34268,0,0.8,8,2,True
4964,./img/warblers_finalized/C29.jpg,"['C29', 'C35', 'T39', 'T10', 'T30', 'G38', 'G16', 'T22', 'T16']",13523,21350,22400,NA,C,False,34268,0,0.8,8,2,True
4965,./img/warblers_finalized/C12.jpg,"['C12', 'C7', 'C34', 'C23', 'C38', 'C14', 'C28', 'C36', 'C21']",19376,22095,23699,NA,C,True,34268,0,0.8,8,2,True
4966,./img/warblers_finalized/C4.jpg,"['C4', 'C22', 'C28', 'C35', 'C12', 'C19', 'C24', 'C20', 'C8']",5516,12393,13486,NA,C,True,34268,0,0.8,8,2,True
4967,./img/warblers_finalized/G22.jpg,"['G22', 'G22', 'G34', 'T29', 'C3', 'G19', 'C1', 'C34', 'C2']",4970,14877,16493,1,G,False,34268,0,0.8,8,2,True
4968,./img/warblers_finalized/R35.jpg,"['R35', 'R29', 'R39', 'R12', 'R8', 'R5', 'R38', 'R9', 'R23']",15610,16465,18365,NA,R,True,34268,0,0.8,8,2,True
4969,./img/warblers_finalized/G23.jpg,"['G23', 'G22', 'G18', 'R38', 'R18', 'C18', 'T6', 'C6', 'R8']",3697,11509,12528,NA,G,False,34268,0,0.8,8,2,True
4970,./img/warblers_finalized/R2.jpg,"['R2', 'R6', 'T39', 'C20', 'C5', 'T9', 'C21', 'T26', 'G16']",3938,5375,6377,NA,R,False,34268,0,0.8,8,2,True
4971,./img/warblers_finalized/C22.jpg,"['C22', 'C32', 'R7', 'T38', 'G12', 'G30', 'T0', 'C33', 'R28']",2985,3873,5047,NA,C,False,34268,0,0.8,8,2,True
4972,./img/warblers_finalized/C16.jpg,"['C16', 'C5', 'C30', 'R23', 'G17', 'T2', 'T4', 'G21', 'C18']",1900,6369,8510,NA,C,False,34268,0,0.8,8,2,True
4973,./img/warblers_finalized/G16.jpg,"['G16', 'G16', 'G19', 'T13', 'G2', 'T3', 'R28', 'C39', 'T14']",4532,9890,11218,1,G,False,34268,0,0.8,8,2,True
4974,./img/warblers_finalized/R7.jpg,"['R7', 'G28', 'G34', 'R14', 'G22', 'C19', 'T0', 'G11', 'T28']",8407,9244,10667,NA,R,False,34268,0,0.8,8,2,True
4975,./img/warblers_finalized/R21.jpg,"['R21', 'R7', 'R4', 'R20', 'R28', 'R3', 'R14', 'R9', 'R16']",8599,12456,13678,NA,R,True,34268,0,0.8,8,2,True
4976,./img/warblers_finalized/T10.jpg,"['T10', 'T36', 'T12', 'R5', 'T25', 'G5', 'T8', 'C32', 'C13']",8906,11850,13045,NA,T,False,34268,0,0.8,8,2,True
4977,./img/warblers_finalized/R26.jpg,"['R26', 'R26', 'R24', 'R34', 'R16', 'R27', 'R35', 'R4', 'R14']",10240,17281,21666,1,R,True,34268,0,0.8,8,2,True
4978,./img/warblers_finalized/T2.jpg,"['T2', 'T1', 'R37', 'T25', 'C4', 'T38', 'T11', 'T15', 'G39']",10592,15363,16341,NA,T,False,34268,0,0.8,8,2,True
4979,./img/warblers_finalized/T3.jpg,"['T3', 'R36', 'R21', 'G34', 'T2', 'G21', 'G30', 'C16', 'T28']",28588,29078,30502,NA,T,False,34268,0,0.8,8,2,True
4980,./img/warblers_finalized/R30.jpg,"['R30', 'R31', 'R25', 'R7', 'R23', 'R32', 'R3', 'R18', 'R6']",5470,7926,8779,NA,R,True,34268,0,0.8,8,2,True
4981,./img/warblers_finalized/T16.jpg,"['T16', 'T26', 'G5', 'C36', 'C33', 'C11', 'C35', 'C39', 'R34']",6602,9589,14928,NA,T,False,34268,0,0.8,8,2,True
4982,./img/warblers_finalized/T6.jpg,"['T6', 'T21', 'T12', 'C27', 'G11', 'C3', 'R32', 'G28', 'C6']",6610,9680,11195,NA,T,False,34268,0,0.8,8,2,True
4983,./img/warblers_finalized/G5.jpg,"['G5', 'G14', 'G36', 'T36', 'R31', 'T39', 'T10', 'R23', 'C4']",7785,13384,14481,NA,G,False,34268,0,0.8,8,2,True
4984,./img/warblers_finalized/T22.jpg,"['T22', 'T35', 'G25', 'C9', 'G27', 'T29', 'R32', 'C35', 'R1']",5589,9191,10367,NA,T,False,34268,0,0.8,8,2,True
4985,./img/warblers_finalized/R11.jpg,"['R11', 'R5', 'C12', 'T18', 'G27', 'T37', 'T23', 'R14', 'G11']",28226,30294,31092,NA,R,False,34268,0,0.8,8,2,True
4986,./img/warblers_finalized/G18.jpg,"['G18', 'G10', 'T23', 'T33', 'T10', 'R31', 'T19', 'T2', 'C35']",7668,10131,11020,NA,G,False,34268,0,0.8,8,2,True
4987,./img/warblers_finalized/C32.jpg,"['C32', 'R26', 'R9', 'T17', 'C10', 'R11', 'G1', 'G35', 'G33']",6834,15026,15939,NA,C,False,34268,0,0.8,8,2,True
4988,./img/warblers_finalized/C8.jpg,"['C8', 'G30', 'R14', 'T31', 'G35', 'T21', 'T25', 'T39', 'T9']",9794,10765,12474,NA,C,False,34268,0,0.8,8,2,True
4989,./img/warblers_finalized/T37.jpg,"['T37', 'T10', 'T27', 'T2', 'G23', 'G29', 'R5', 'C36', 'R35']",12957,13613,14430,NA,T,False,34268,0,0.8,8,2,True
4990,./img/warblers_finalized/G17.jpg,"['G17', 'G1', 'G37', 'G35', 'G34', 'G6', 'G16', 'G7', 'G23']",11849,13810,16259,NA,G,True,34268,0,0.8,8,2,True
4991,./img/warblers_finalized/G31.jpg,"['G31', 'G19', 'G4', 'C12', 'R24', 'C1', 'T11', 'R1', 'C26']",6042,8613,9457,NA,G,False,34268,0,0.8,8,2,True
4992,./img/warblers_finalized/R33.jpg,"['R33', 'R30', 'C4', 'G8', 'G4', 'R39', 'R18', 'C12', 'G21']",6394,7631,8541,NA,R,False,34268,0,0.8,8,2,True
4993,./img/warblers_finalized/C33.jpg,"['C33', 'R3', 'C31', 'G18', 'R36', 'G12', 'G8', 'C20', 'R24']",8786,10743,11724,NA,C,False,34268,0,0.8,8,2,True
4994,./img/warblers_finalized/C28.jpg,"['C28', 'C34', 'R0', 'G26', 'G33', 'T25', 'T18', 'G11', 'G23']",15487,20141,21360,NA,C,False,34268,0,0.8,8,2,True
4995,./img/warblers_finalized/T18.jpg,"['T18', 'T26', 'T23', 'C20', 'R26', 'C11', 'C39', 'R13', 'R33']",3163,6570,7729,NA,T,False,34268,0,0.8,8,2,True
4996,./img/warblers_finalized/G24.jpg,"['G24', 'T0', 'T1', 'C2', 'G17', 'C18', 'G10', 'T27', 'T5']",4888,7426,8530,NA,G,False,34268,0,0.8,8,2,True
4997,./img/warblers_finalized/C11.jpg,"['C11', 'R11', 'C18', 'R25', 'T3', 'T31', 'T29', 'G35', 'C37']",15025,18630,20256,NA,C,False,34268,0,0.8,8,2,True
4998,./img/warblers_finalized/T26.jpg,"['T26', 'T20', 'T0', 'T18', 'T31', 'T3', 'T10', 'T39', 'T28']",7007,10536,11352,NA,T,True,34268,0,0.8,8,2,True
4999,./img/warblers_finalized/G12.jpg,"['G12', 'G14', 'G32', 'G20', 'G34', 'G7', 'G12', 'G33', 'G0']",3328,5315,7253,0,G,True,34268,0,0.8,8,2,True
5000,./img/warblers_finalized/T19.jpg,"['T19', 'T33', 'T25', 'G18', 'C31', 'G28', 'G13', 'R39', 'G34']",6734,11914,12874,NA,T,False,34268,0,0.8,8,2,True
5001,./img/warblers_finalized/C27.jpg,"['C27', 'C23', 'C25', 'T31', 'G11', 'T26', 'G22', 'G24', 'T36']",6197,9452,10871,NA,C,False,34268,0,0.8,8,2,True
5002,./img/warblers_finalized/G10.jpg,"['G10', 'G38', 'G13', 'G4', 'R20', 'C29', 'C23', 'C16', 'R8']",4360,7249,8277,NA,G,False,34268,0,0.8,8,2,True
5003,./img/warblers_finalized/C20.jpg,"['C20', 'C10', 'C8', 'G11', 'R31', 'T3', 'C6', 'T36', 'R0']",8408,11529,12488,NA,C,False,34268,0,0.8,8,2,True
5004,./img/warblers_finalized/T20.jpg,"['T20', 'T16', 'T15', 'R11', 'C37', 'R26', 'R31', 'C2', 'C16']",2697,8621,9814,NA,T,False,34268,0,0.8,8,2,True
5005,./img/warblers_finalized/R27.jpg,"['R27', 'R10', 'R36', 'R2', 'C16', 'G21', 'R30', 'C13', 'R25']",4362,10466,11701,NA,R,False,34268,0,0.8,8,2,True
5006,./img/warblers_finalized/C38.jpg,"['C38', 'C35', 'C10', 'R31', 'T5', 'G13', 'G6', 'R33', 'R18']",7045,8602,9795,NA,C,False,34268,0,0.8,8,2,True
5007,./img/warblers_finalized/C7.jpg,"['C7', 'C12', 'R37', 'C30', 'T18', 'T15', 'C20', 'T13', 'G24']",9739,12345,14159,NA,C,False,34268,0,0.8,8,2,True
5008,./img/warblers_finalized/R10.jpg,"['R10', 'R10', 'R38', 'G1', 'C11', 'T7', 'G33', 'R8', 'R0']",2891,11318,17195,1,R,False,34268,0,0.8,8,2,True
5009,./img/warblers_finalized/T13.jpg,"['T13', 'T6', 'T10', 'C27', 'G0', 'G34', 'C17', 'C32', 'C10']",9508,13128,14474,NA,T,False,34268,0,0.8,8,2,True
5010,./img/warblers_finalized/R17.jpg,"['R17', 'R38', 'R19', 'R7', 'R33', 'R2', 'R20', 'R3', 'R37']",9909,11796,13026,NA,R,True,34268,0,0.8,8,2,True
5011,./img/warblers_finalized/R18.jpg,"['R18', 'R18', 'R18', 'T5', 'T17', 'G24', 'R30', 'T4', 'C18']",2441,3012,5858,1,R,False,34268,0,0.8,8,2,True
5012,./img/warblers_finalized/R26.jpg,"['R26', 'R26', 'R24', 'R34', 'R16', 'R27', 'R35', 'R4', 'R14']",3533,12775,13853,1,R,True,34268,0,0.8,8,2,True
5013,./img/warblers_finalized/C34.jpg,"['C34', 'C23', 'C27', 'G30', 'R28', 'C5', 'T38', 'T37', 'T28']",11603,15290,16160,NA,C,False,34268,0,0.8,8,2,True
5014,./img/warblers_finalized/R10.jpg,"['R10', 'R10', 'R10', 'R38', 'C11', 'T7', 'G33', 'R8', 'R0']",2203,6212,7653,1,R,False,34268,0,0.8,8,2,True
5015,./img/warblers_finalized/G20.jpg,"['G20', 'G25', 'T30', 'R0', 'T24', 'T29', 'R12', 'C5', 'T9']",7334,11671,13461,NA,G,False,34268,0,0.8,8,2,True
5016,./img/warblers_finalized/T23.jpg,"['T23', 'T0', 'G21', 'C39', 'R16', 'C30', 'C4', 'R21', 'C15']",23973,26283,27530,NA,T,False,34268,0,0.8,8,2,True
5017,./img/warblers_finalized/C2.jpg,"['C2', 'R20', 'R13', 'G37', 'R27', 'T29', 'R28', 'R33', 'R5']",15647,16320,18370,NA,C,False,34268,0,0.8,8,2,True
5018,./img/warblers_finalized/R6.jpg,"['R6', 'R27', 'R36', 'T0', 'G39', 'T31', 'G30', 'T21', 'G34']",2685,7758,9061,NA,R,False,34268,0,0.8,8,2,True
5019,./img/warblers_finalized/G21.jpg,"['G21', 'G36', 'G26', 'G31', 'G11', 'G3', 'G27', 'G23', 'G25']",4962,12669,13928,NA,G,True,34268,0,0.8,8,2,True
5020,./img/warblers_finalized/R25.jpg,"['R25', 'R26', 'R14', 'G16', 'T38', 'G13', 'T11', 'C36', 'R11']",4555,6079,10742,NA,R,False,34268,0,0.8,8,2,True
5021,./img/warblers_finalized/C37.jpg,"['C37', 'C15', 'R21', 'T16', 'R18', 'G33', 'G32', 'T36', 'T2']",6602,7606,11671,NA,C,False,34268,0,0.8,8,2,True
5022,./img/warblers_finalized/C13.jpg,"['C13', 'C26', 'R15', 'T1', 'C1', 'C9', 'R34', 'T36', 'C19']",17344,18685,20183,NA,C,False,34268,0,0.8,8,2,True
5023,./img/warblers_finalized/R32.jpg,"['R32', 'C28', 'R10', 'C23', 'T14', 'T8', 'C20', 'C11', 'G15']",9510,11284,12924,NA,R,False,34268,0,0.8,8,2,True
5024,./img/warblers_finalized/C6.jpg,"['C6', 'R8', 'C7', 'G24', 'T23', 'T34', 'T22', 'C23', 'G35']",2844,9017,11030,NA,C,False,34268,0,0.8,8,2,True
5025,./img/warblers_finalized/T29.jpg,"['T29', 'T10', 'G21', 'R3', 'C1', 'R26', 'R37', 'R15', 'R35']",5123,9344,10491,NA,T,False,34268,0,0.8,8,2,True
5026,./img/warblers_finalized/G0.jpg,"['G0', 'T28', 'R10', 'C26', 'T27', 'C25', 'R2', 'C4', 'R5']",13274,14664,15651,NA,G,False,34268,0,0.8,8,2,True
5027,./img/warblers_finalized/G36.jpg,"['G36', 'T2', 'T8', 'C30', 'R33', 'R4', 'R27', 'C9', 'C18']",15080,15866,17331,NA,G,False,34268,0,0.8,8,2,True
5028,./img/warblers_finalized/G2.jpg,"['G2', 'G35', 'G30', 'C2', 'G25', 'R23', 'C37', 'C4', 'C9']",1600,5338,6315,NA,G,False,34268,0,0.8,8,2,True
5029,./img/warblers_finalized/G12.jpg,"['G12', 'G12', 'G20', 'G34', 'G7', 'G14', 'G32', 'G0']",8149,14489,16117,1,G,True,34268,0,0.8,8,2,True
5030,./img/warblers_finalized/G11.jpg,"['G11', 'G1', 'G36', 'R20', 'C6', 'T3', 'C21', 'R38', 'R24']",5490,8329,9695,NA,G,False,34268,0,0.8,8,2,True
5031,./img/warblers_finalized/T4.jpg,"['T4', 'T28', 'T21', 'T14', 'T29', 'T20', 'T17', 'T7', 'T39']",2609,6611,7538,NA,T,True,34268,0,0.8,8,2,True
5032,./img/warblers_finalized/C24.jpg,"['C24', 'C18', 'C12', 'G34', 'T18', 'T2', 'T12', 'R26', 'G24']",7240,8696,9565,NA,C,False,34268,0,0.8,8,2,True
5033,./img/warblers_finalized/T8.jpg,"['T8', 'T18', 'T10', 'C26', 'G16', 'C13', 'T5', 'T7', 'R10']",9801,11224,12366,NA,T,False,34268,0,0.8,8,2,True
5034,./img/warblers_finalized/T38.jpg,"['T38', 'T30', 'T23', 'R39', 'C0', 'G2', 'R32', 'C24', 'R29']",2782,4553,5697,NA,T,False,34268,0,0.8,8,2,True
5035,./img/warblers_finalized/R22.jpg,"['R22', 'T14', 'R17', 'G29', 'T22', 'G5', 'C25', 'R19', 'G2']",5473,6011,7354,NA,R,False,34268,0,0.8,8,2,True
5036,./img/warblers_finalized/T21.jpg,"['T21', 'T26', 'T18', 'T29', 'T2', 'T25', 'T17', 'T10', 'T15']",2436,4470,8074,NA,T,True,34268,0,0.8,8,2,True
5037,./img/warblers_finalized/G8.jpg,"['G8', 'R23', 'T24', 'T32', 'R19', 'C29', 'R11', 'C12', 'C19']",11040,11829,12793,NA,G,False,34268,0,0.8,8,2,True
5038,./img/warblers_finalized/T1.jpg,"['T1', 'G30', 'T20', 'T26', 'T22', 'C38', 'G37', 'T0', 'G32']",2259,5563,6239,NA,T,False,34268,0,0.8,8,2,True
5039,./img/warblers_finalized/T39.jpg,"['T39', 'T4', 'T11', 'R5', 'T26', 'R15', 'C39', 'R25', 'G35']",8518,11174,12055,NA,T,False,34268,0,0.8,8,2,True
5040,./img/warblers_finalized/R23.jpg,"['R23', 'R22', 'C26', 'T29', 'C13', 'G25', 'T3', 'T1', 'G6']",2987,6210,7055,NA,R,False,34268,0,0.8,8,2,True
